Nantes,Metz,28.777512357,,,,,2.24,3.25,3.6,2,,0.3123788159,0.4229310258,0.2646901582,0.699728547616,1.37452583385,0.95288456952,,269.076437587598,2.42987566924753
Dijon,Lens,35.59614104,,,,,4.3,3.8,1.9,3,,0.321808933,0.4160061264,0.2621849405,1.3837784119,1.58082328032,0.49815138695,,348.90356407471,2.54270540581978
Montpellier,Strasbourg,144.76788567,,,,,2.25,3.4,4.4,1,,0.5491416554,0.2122065664,0.2386517781,1.23556872465,0.72150232576,1.05006782364,,348.90356407471,2.54270540581978
Angers,Lyon,-103.5831802,,,,,4.5,3.9,1.83,3,,0.2473132474,0.3037291494,0.4489576031,1.1129096133,1.18454368266,0.821592413673,,455.068943352541,2.65807719764472
Reims,Nimes,75.992516209,,,,,1.84,3.75,4.4,3,,0.3897269726,0.3586333189,0.2516397084,0.717097629584,1.344874945875,1.10721471696,,455.068943352541,2.65807719764472
Lille,Lorient,239.91175876,,,,,1.62,4,6.25,1,,0.7311200618,0.0851375723,0.1837423658,1.184414500116,0.3405502892,1.14838978625,,422.547292901322,2.62587532369195
Lens,Nantes,15.622111133,,,,,2.2,3.28,3.63,2,,0.2955511437,0.4343160275,0.2701328287,0.65021251614,1.4245565702,0.980582168181,,422.547292901322,2.62587532369195
Marseille,Nantes,95.520788046,,,,,2.14,3.4,4.1,1,,0.4306532953,0.3208470414,0.2484996632,0.921598051942,1.09087994076,1.01884861912,,568.700286884719,2.75488344733502
Strasbourg,Rennes,-68.62984536,,,,,3.25,3.2,2.32,2,,0.2530686626,0.3712557418,0.3756755955,0.82247315345,1.18801837376,0.87156738156,,551.779736911534,2.74176574777584
Lyon,Reims,124.57940373,,,,,1.4,5.2,8.15,1,,0.499354748,0.2568862437,0.2437590082,0.6990966472,1.33580846724,1.98663591683,,725.645720765171,2.86072463850968
PSG,Bordeaux,273.76206408,,,,,1.18,8.25,15,2,,0.7705515214,0.0700821667,0.1593663118,0.909250795252,0.578177875275,2.390494677,,725.645720765171,2.86072463850968
Lorient,Montpellier,-50.97691024,,,,,3.9,3.6,1.95,3,,0.2573363716,0.3975648285,0.3450987998,1.00361184924,1.4312333826,0.67294265961,,725.645720765171,2.86072463850968
Monaco,Nimes,100.31322851,,,,,1.36,5.75,9,1,,0.4414458246,0.3107581464,0.2477960289,0.600366321456,1.7868593418,2.2301642601,,725.645720765171,2.86072463850968
Metz,Brest,89.580986284,,,,,2.4,3.3,3.1,3,,0.4176653345,0.3329464282,0.2493882372,1.0023968028,1.09872321306,0.77310353532,,725.645720765171,2.86072463850968
Lens,Angers,-4.600534881,,,,,2.2,3.25,3.55,3,,0.2752835313,0.4420452652,0.2826712034,0.60562376886,1.4366471119,1.00348277207,,688.297934118257,2.83777646604888
Nice,Dijon,202.62252344,,,,,1.81,4,4.55,3,,0.673724983,0.1164166236,0.2098583933,1.21944221923,0.4656664944,0.954855689515,,576.456484343743,2.76076652876397
SaintEtienne,Lille,-24.05928734,,,,,4.3,3.45,2.05,2,,0.2665510159,0.4273030044,0.3061459796,1.14616936837,1.47419536518,0.62759925818,,421.548796556973,2.62484785380971
Nimes,Marseille,-162.8923301,,,,,5.3,3.9,1.68,3,,0.2319038495,0.1758001729,0.5922959775,1.22909040235,0.68562067431,0.9950572422,,614.890983170416,2.78879812454889
Rennes,Lens,152.71309384,,,,,2.12,3.45,3.7,3,,0.5683757874,0.1956563632,0.2359678493,1.204956669288,0.67501445304,0.87308104241,,556.730374742292,2.74564491669602
Montpellier,PSG,-143.3183488,,,,,4.8,4.2,1.72,3,,0.2390968813,0.2153088703,0.5455942483,1.14766503024,0.90429725526,0.938422107076,,426.231718848805,2.62964576543552
Bordeaux,Brest,79.911524237,,,,,2.21,3.45,3.3,1,,0.397521144,0.3515321941,0.2509466618,0.87852172824,1.212786069645,0.82812398394,,363.438753125974,2.56043123384554
Angers,Lorient,94.949335715,,,,,1.8,3.64,4.6,1,,0.4293845509,0.3220315044,0.2485839446,0.77289219162,1.172194676016,1.14348614516,,353.152246732836,2.54796197355071
Lille,Monaco,192.4998501,,,,,2.6,3.45,2.8,1,,0.6550144591,0.1287130602,0.2162724806,1.70303759366,0.44406005769,0.60556294568,,331.020596548259,2.51985501700522
Nantes,Strasbourg,65.291067787,,,,,2.22,3.35,3.25,3,,0.3695586314,0.3766623692,0.2537789993,0.820420161708,1.26181893682,0.824781747725,,331.020596548259,2.51985501700522
Dijon,SaintEtienne,-34.71010887,,,,,3.7,3.55,2.05,2,,0.2624980961,0.4169477344,0.3205541694,0.97124295557,1.48016445712,0.65713604727,,310.295156220329,2.49177499619905
SaintEtienne,Angers,30.049617664,,,,,2.36,3.4,3.1,2,,0.3140993542,0.4216944491,0.2642061966,0.741274475912,1.43376112694,0.81903920946,,464.816602036408,2.66728163152521
Reims,Nice,-18.06830082,,,,,2.42,3.4,3.05,2,,0.2690613028,0.4323853167,0.2985533804,0.651128352776,1.47011007678,0.91058781022,,628.423227573502,2.79825222891499
Metz,Lyon,-144.1380853,,,,,7,4.75,1.45,3,,0.2388468136,0.2135516408,0.5476015455,1.6719276952,1.0143702938,0.794022240975,,902.950080606109,2.95566374110357
Marseille,Monaco,123.4753439,,,,,3.31,3.5,2.19,1,,0.496639591,0.2593811107,0.2439792982,1.64387704621,0.90783388745,0.534314663058,,902.950080606109,2.95566374110357
Nice,Rennes,-18.2594903,,,,,3.15,3.12,2.35,3,,0.2689786808,0.4322309566,0.2987903625,0.84728284452,1.348560584592,0.702157351875,,902.950080606109,2.95566374110357
Lens,Montpellier,-16.78417507,,,,,2.5,3.16,2.9,3,,0.2696204749,0.4334090271,0.2969704979,0.67405118725,1.369572525636,0.86121444391,,767.26682769576,2.88494642215472
Brest,Reims,4.8185267415,,,,,2.48,3.25,3,1,,0.2829162845,0.4419070339,0.2751766815,0.70163238556,1.436197860175,0.8255300445,,648.239718466185,2.81173563728279
Nantes,Dijon,118.56933106,,,,,1.71,3.75,5,2,,0.4846352294,0.2704631531,0.2449016174,0.828726242274,1.014236824125,1.224508087,,546.239528150537,2.73738312428506
Strasbourg,Metz,22.350536074,,,,,1.9,3.45,4.3,2,,0.3039447044,0.4288049712,0.2672503243,0.57749493836,1.47937715064,1.14917639449,,503.380031781739,2.70189598384046
Lorient,Nimes,-19.843217,,,,,1.95,3.55,3.9,1,,0.2683006028,0.4309327385,0.3007666586,0.52318617546,1.529811221675,1.17298996854,,703.460437873117,2.84723967803725
Lille,Bordeaux,162.54328987,,,,,1.61,3.7,6.3,1,,0.5914922807,0.1764527587,0.2320549605,0.952302571927,0.65287520719,1.46194625115,,703.460437873117,2.84723967803725
PSG,Lyon,132.16924807,,,,,1.56,5,5.5,3,,0.5180971235,0.2398066272,0.2420962492,0.80823151266,1.199033136,1.3315293706,,703.460437873117,2.84723967803725
Montpellier,Metz,111.98256905,,,,,1.65,3.95,5.6,3,,0.4687336594,0.2852467347,0.2460196058,0.77341053801,1.126724602065,1.37770979248,,998.521524017455,2.99935743091054
Reims,Nantes,40.13429993,,,,,2.37,3.25,3.1,1,,0.3283789539,0.4109819473,0.2606390987,0.778258120743,1.335691328725,0.80798120597,,1477.93292196701,3.16965472344943
Angers,Strasbourg,58.321295735,,,,,2.37,3.4,3.05,3,,0.3572963358,0.3873010588,0.2554026053,0.846792315846,1.31682359992,0.778977946165,,1311.86969755604,3.11789070055588
Nimes,Nice,-69.156759,,,,,4.1,3.8,1.88,3,,0.2529603016,0.3703842379,0.3766554604,1.03713723656,1.40746010402,0.708112265552,,1196.59279798583,3.07794638459626
PSG,Lorient,344.68623605,,,,,1.15,8.5,17,1,,0.8285709337,0.0575053603,0.1139237059,0.952856573755,0.48879556255,1.9367030003,,1196.59279798583,3.07794638459626
Dijon,Lille,-111.9677969,,,,,7,4.5,1.45,3,,0.2460219884,0.2852796702,0.4686983413,1.7221539188,1.2837585159,0.679612594885,,1196.59279798583,3.07794638459626
Bordeaux,SaintEtienne,17.931577105,,,,,2.3,3.25,3.25,3,,0.2983841189,0.4324953928,0.2691204882,0.68628347347,1.4056100266,0.87464158665,,1196.59279798583,3.07794638459626
Rennes,Marseille,-60.85540115,,,,,2.3,3.2,3.47,1,,0.2547893668,0.3835345403,0.3616760928,0.58601554364,1.22731052896,1.255016042016,,1022.10292756278,3.00949463221919
Lyon,Brest,241.03373424,,,,,1.29,6.1,10,2,,0.7325966859,0.0844751338,0.1829281802,0.945049724811,0.51529831618,1.829281802,,870.466678209945,2.93975215081632
Monaco,Lens,118.58127985,,,,,1.58,4.4,5.5,3,,0.4846643238,0.2704362019,0.2448994742,0.765769631604,1.18991928836,1.3469471081,,870.466678209945,2.93975215081632
Marseille,Reims,90.745918297,,,,,1.85,3.4,4.7,2,,0.4201770966,0.3306116897,0.2492112136,0.77732762871,1.12407974498,1.17129270392,,1258.01478109457,3.09968574389947
Metz,Lens,8.5914219354,,,,,3.35,3.2,2.34,1,,0.2872178391,0.4394234891,0.2733586717,0.962179760985,1.40615516512,0.639659291778,,1171.87929724049,3.06888288195344
Nice,Lyon,-102.8290497,,,,,6.2,4.6,1.52,3,,0.2474251506,0.3053597403,0.447215109,1.53403593372,1.40465480538,0.67976696568,,997.651877956894,2.99897902439652
SaintEtienne,Nimes,95.529035152,,,,,1.5,4.6,6.75,2,,0.4306716347,0.3208299171,0.2484984481,0.64600745205,1.47581761866,1.677364524675,,997.651877956894,2.99897902439652
Dijon,Monaco,-9.709357326,,,,,6.6,4.85,1.48,3,,0.2728314866,0.4386538551,0.2885146582,1.80068781156,2.127471197235,0.427001694136,,997.651877956894,2.99897902439652
Nantes,Angers,-18.92069802,,,,,2.5,3.25,3.1,2,,0.268694208,0.431693208,0.2996125839,0.67173552,1.403002926,0.92879901009,,997.651877956894,2.99897902439652
Brest,Montpellier,12.06518652,,,,,2.7,3.4,2.75,2,,0.2912818537,0.4369800906,0.2717380556,0.78646100499,1.48573230804,0.7472796529,,1370.4244539689,3.13685509961376
