Nantes,Strasbourg,65.291067787,0.4135829211,0.3024062319,0.2840108469,,2.22,3.35,3.25,3,0.918154084842,1.013060876865,0.923035252425,,7.64048575182881
Dijon,SaintEtienne,-34.71010887,0.2753729013,0.3883506343,0.3362764643,,3.7,3.55,2.05,2,1.01887973481,1.378644751765,0.689366751815,,7.64048575182881
SaintEtienne,Angers,30.049617664,0.3491873122,0.3570920848,0.2937206029,,2.36,3.4,3.1,2,0.824082056792,1.21411308832,0.91053386899,,7.64048575182881
Reims,Nice,-18.06830082,0.2902052207,0.3877798751,0.3220149041,,2.42,3.4,3.05,2,0.702296634094,1.31845157534,0.982145457505,,7.64048575182881
Metz,Lyon,-144.1380853,0.2099064265,0.3088433451,0.4812502283,,7,4.75,1.45,3,1.4693449855,1.467005889225,0.697812831035,,7.64048575182881
Marseille,Monaco,123.4753439,0.5512971007,0.1778725382,0.270830361,,3.31,3.5,2.19,1,1.824793403317,0.6225538837,0.59311849059,,7.64048575182881
Nice,Rennes,-18.2594903,0.2900219598,0.3878121116,0.3221659285,,3.15,3.12,2.35,3,0.91356917337,1.209973788192,0.757089931975,,7.64048575182881
Lens,Montpellier,-16.78417507,0.2914445359,0.3875470949,0.3210083691,,2.5,3.16,2.9,3,0.72861133975,1.224648819884,0.93092427039,,7.64048575182881
Brest,Reims,4.8185267415,0.3147523674,0.3791057922,0.3061418403,,2.48,3.25,3,1,0.780585871152,1.23209382465,0.9184255209,,7.64048575182881
Nantes,Dijon,118.56933106,0.5394361597,0.1879695673,0.2725942729,,1.71,3.75,5,2,0.922435833087,0.704885877375,1.3629713645,,7.64048575182881
Strasbourg,Metz,22.350536074,0.3377330959,0.3653073647,0.2969595393,,1.9,3.45,4.3,2,0.64169288221,1.260310408215,1.27692601899,,12.3003310201636
Lorient,Nimes,-19.843217,0.2885162521,0.3880552195,0.3234285283,,1.95,3.55,3.9,1,0.562606691595,1.377596029225,1.26137126037,,18.5641972643674
Lille,Bordeaux,162.54328987,0.6370647355,0.1130012638,0.2499340006,,1.61,3.7,6.3,1,1.025674224155,0.41810467606,1.57458420378,,18.5641972643674
PSG,Lyon,132.16924807,0.5718768891,0.1608966709,0.2672264399,,1.56,5,5.5,3,0.892127946996,0.8044833545,1.46974541945,,18.5641972643674
Montpellier,Metz,111.98256905,0.5233288481,0.2019967085,0.2746744433,,1.65,3.95,5.6,3,0.863492599365,0.797886998575,1.53817688248,,13.4380683071182
Reims,Nantes,40.13429993,0.3655720888,0.3442680863,0.2901598248,,2.37,3.25,3.1,1,0.866405850456,1.118871280475,0.89949545688,,10.2086938469725
Angers,Strasbourg,58.321295735,0.399268327,0.3153266444,0.2854050285,,2.37,3.4,3.05,3,0.94626593499,1.07211059096,0.870485336925,,10.2086938469725
Nimes,Nice,-69.156759,0.2502974446,0.3770120634,0.3726904919,,4.1,3.8,1.88,3,1.02621952286,1.43264584092,0.700658124772,,8.04731944849138
PSG,Lorient,344.68623605,0.837904246,0.0468887716,0.1152069823,,1.15,8.5,17,1,0.9635898829,0.3985545586,1.9585186991,,8.04731944849138
Dijon,Lille,-111.9677969,0.2257332161,0.3442207352,0.4300460486,,7,4.5,1.45,3,1.5801325127,1.5489933084,0.62356677047,,6.76833962772238
